,Date image,no-data: 0,non-water: 1,water: 2
3766,1995_01_01_training_r10,133937,306406,59657
3822,1999_09_01_training_r10,109963,201230,188807
3823,1999_10_01_training_r10,30542,351515,117943
3824,1999_11_01_training_r10,25676,392746,81578
3825,1999_12_01_training_r10,93256,336807,69937
3826,2000_01_01_training_r10,39648,413414,46938
3827,2000_02_01_training_r10,49790,405728,44482
3831,2000_06_01_training_r10,21687,368558,109755
3833,2000_08_01_training_r10,70193,221156,208651
3836,2000_11_01_training_r10,213752,229128,57120
3837,2000_12_01_training_r10,26052,420307,53641
3838,2001_01_01_training_r10,185805,265091,49104
3840,2001_03_01_training_r10,21535,432382,46083
3846,2001_09_01_training_r10,198616,181968,119416
3851,2002_02_01_training_r10,39474,406372,54154
3855,2002_06_01_training_r10,186221,241078,72701
3858,2002_09_01_training_r10,86730,316654,96616
3860,2002_11_01_training_r10,94851,338238,66911
3861,2002_12_01_training_r10,94004,350167,55829
3862,2003_01_01_training_r10,27967,419942,52091
3863,2003_02_01_training_r10,42119,410959,46922
3866,2003_05_01_training_r10,34466,394694,70840
3872,2003_11_01_training_r10,76815,345966,77219
3873,2003_12_01_training_r10,36281,386236,77483
3875,2004_02_01_training_r10,51714,397893,50393
3878,2004_05_01_training_r10,61579,350397,88024
3881,2004_08_01_training_r10,179136,189338,131526
3887,2005_02_01_training_r10,28639,408830,62531
3888,2005_03_01_training_r10,44998,374415,80587
3889,2005_04_01_training_r10,143442,281630,74928
3897,2005_12_01_training_r10,104271,340971,54758
3898,2006_01_01_training_r10,178834,273127,48039
3899,2006_02_01_training_r10,52662,388792,58546
3900,2006_03_01_training_r10,93330,339735,66935
3901,2006_04_01_training_r10,48116,374088,77796
3902,2006_05_01_training_r10,74684,352778,72538
3909,2006_12_01_training_r10,17672,417990,64338
3911,2007_02_01_training_r10,43119,394943,61938
3912,2007_03_01_training_r10,19416,425004,55580
3913,2007_04_01_training_r10,151217,272012,76771
3917,2007_08_01_training_r10,143725,224133,132142
3920,2007_11_01_training_r10,83451,349824,66725
3921,2007_12_01_training_r10,108810,336967,54223
3922,2008_01_01_training_r10,196347,241316,62337
3923,2008_02_01_training_r10,100391,325988,73621
3924,2008_03_01_training_r10,21362,413596,65042
3930,2008_09_01_training_r10,184028,200742,115230
3934,2009_01_01_training_r10,61070,359888,79042
3935,2009_02_01_training_r10,20470,424781,54749
3937,2009_04_01_training_r10,31109,400927,67964
3939,2009_06_01_training_r10,92078,326538,81384
3946,2010_01_01_training_r10,46403,401149,52448
3947,2010_02_01_training_r10,102938,344429,52633
3948,2010_03_01_training_r10,57747,389192,53061
3949,2010_04_01_training_r10,111284,267203,121513
3951,2010_06_01_training_r10,207452,189224,103324
3956,2010_11_01_training_r10,26689,390465,82846
3957,2010_12_01_training_r10,164351,281863,53786
3958,2011_01_01_training_r10,79130,347551,73319
3959,2011_02_01_training_r10,57575,368742,73683
3965,2011_08_01_training_r10,20730,337987,141283
3967,2011_10_01_training_r10,60605,347623,91772
3971,2012_02_01_training_r10,159952,291446,48602
3972,2012_03_01_training_r10,103959,356277,39764
3978,2012_09_01_training_r10,79438,247496,173066
3979,2012_10_01_training_r10,129131,273034,97835
3980,2012_11_01_training_r10,112665,318607,68728
3982,2013_01_01_training_r10,109859,335389,54752
3983,2013_02_01_training_r10,148349,306657,44994
3984,2013_03_01_training_r10,22590,429125,48285
3987,2013_06_01_training_r10,121776,304126,74098
3990,2013_09_01_training_r10,100693,229676,169631
3991,2013_10_01_training_r10,18218,381454,100328
3994,2014_01_01_training_r10,115458,325675,58867
3995,2014_02_01_training_r10,30697,412029,57274
3999,2014_06_01_training_r10,31879,346244,121877
4000,2014_07_01_training_r10,90815,266759,142426
4001,2014_08_01_training_r10,127023,213500,159477
4002,2014_09_01_training_r10,96339,248765,154896
4005,2014_12_01_training_r10,72887,366472,60641
4007,2015_02_01_training_r10,131505,330682,37813
4013,2015_08_01_training_r10,213527,79245,207228
4014,2015_09_01_training_r10,18168,279014,202818
4018,2016_01_01_training_r10,96860,347465,55675
4019,2016_02_01_training_r10,50375,399547,50078
4020,2016_03_01_training_r10,20893,417966,61141
4021,2016_04_01_training_r10,22778,399196,78026
4026,2016_09_01_training_r10,113768,256415,129817
4030,2017_01_01_training_r10,21779,420281,57940
4031,2017_02_01_training_r10,44421,403801,51778
4033,2017_04_01_training_r10,207757,259222,33021
4034,2017_05_01_training_r10,65922,350179,83899
4035,2017_06_01_training_r10,101040,294455,104505
4037,2017_08_01_training_r10,114034,243689,142277
4039,2017_10_01_training_r10,40558,343579,115863
4043,2018_02_01_training_r10,55325,384881,59794
4047,2018_06_01_training_r10,119983,308840,71177
4051,2018_10_01_training_r10,24147,360421,115432
4058,2019_05_01_training_r10,183339,241072,75589
4059,2019_06_01_training_r10,109134,293991,96875
4060,2019_07_01_training_r10,67629,225250,207121
4061,2019_08_01_training_r10,40679,323963,135358
4062,2019_09_01_training_r10,35278,305973,158749
4066,2020_01_01_training_r10,64817,377721,57462
4067,2020_02_01_training_r10,71791,357125,71084
4069,2020_04_01_training_r10,59521,388343,52136
4070,2020_05_01_training_r10,23045,404152,72803
4071,2020_06_01_training_r10,116519,275876,107605
4073,2020_08_01_training_r10,135815,209996,154189
4074,2020_09_01_training_r10,106781,214949,178270
4075,2020_10_01_training_r10,23018,326423,150559
4077,2020_12_01_training_r10,71857,359364,68779
4079,2021_02_01_training_r10,47117,400291,52592
4082,2021_05_01_training_r10,214271,240146,45583
4086,2021_09_01_training_r10,26876,337659,135465
4091,1988_01_01_training_r11,169341,282537,48122
4093,1988_03_01_training_r11,94830,359546,45624
4096,1988_06_01_training_r11,21398,372488,106114
4103,1989_01_01_training_r11,163273,289246,47481
4104,1989_02_01_training_r11,90288,363167,46545
4112,1989_10_01_training_r11,90732,255019,154249
4113,1989_11_01_training_r11,60950,356740,82310
4115,1990_01_01_training_r11,166832,277765,55403
4119,1990_05_01_training_r11,178421,269387,52192
4122,1990_08_01_training_r11,59192,291826,148982
4126,1990_12_01_training_r11,188488,259243,52269
4127,1991_01_01_training_r11,55564,400228,44208
4129,1991_03_01_training_r11,83215,371219,45566
4133,1991_07_01_training_r11,160054,107994,231952
4136,1991_10_01_training_r11,206870,189023,104107
4138,1991_12_01_training_r11,74325,372549,53126
4139,1992_01_01_training_r11,172398,281753,45849
4141,1992_03_01_training_r11,30024,420333,49643
4142,1992_04_01_training_r11,181982,259722,58296
4157,1993_07_01_training_r11,82740,178053,239207
4160,1993_10_01_training_r11,27554,385758,86688
4173,1994_11_01_training_r11,26737,412617,60646
4175,1995_01_01_training_r11,215436,224174,60390
4231,1999_09_01_training_r11,64383,232498,203119
4232,1999_10_01_training_r11,48639,327371,123990
4233,1999_11_01_training_r11,20813,392232,86955
4234,1999_12_01_training_r11,106591,319699,73710
4235,2000_01_01_training_r11,37627,413905,48468
4236,2000_02_01_training_r11,69892,385806,44302
4240,2000_06_01_training_r11,34513,347639,117848
4242,2000_08_01_training_r11,66961,177497,255542
4244,2000_10_01_training_r11,28799,357307,113894
4246,2000_12_01_training_r11,35528,412477,51995
4247,2001_01_01_training_r11,217066,235401,47533
4249,2001_03_01_training_r11,21722,431892,46386
4250,2001_04_01_training_r11,23366,423736,52898
4255,2001_09_01_training_r11,148230,214695,137075
4260,2002_02_01_training_r11,34093,416427,49480
4264,2002_06_01_training_r11,161319,251537,87144
4267,2002_09_01_training_r11,70471,328756,100773
4269,2002_11_01_training_r11,115572,315609,68819
4270,2002_12_01_training_r11,108479,336197,55324
4271,2003_01_01_training_r11,23694,427658,48648
4272,2003_02_01_training_r11,111330,347354,41316
4275,2003_05_01_training_r11,42598,380731,76671
4281,2003_11_01_training_r11,65203,355222,79575
4282,2003_12_01_training_r11,18723,408471,72806
4284,2004_02_01_training_r11,47880,406783,45337
4287,2004_05_01_training_r11,118531,294194,87275
4290,2004_08_01_training_r11,177009,158081,164910
4296,2005_02_01_training_r11,30309,410980,58711
4297,2005_03_01_training_r11,28250,394710,77040
4298,2005_04_01_training_r11,199834,219476,80690
4303,2005_09_01_training_r11,95715,275746,128539
4306,2005_12_01_training_r11,62253,384037,53710
4308,2006_02_01_training_r11,39522,408817,51661
4309,2006_03_01_training_r11,126501,310155,63344
4311,2006_05_01_training_r11,106165,330056,63779
4318,2006_12_01_training_r11,19485,424146,56369
4320,2007_02_01_training_r11,44280,409686,46034
4322,2007_04_01_training_r11,136986,284551,78463
4326,2007_08_01_training_r11,124794,197385,177821
4329,2007_11_01_training_r11,53447,386569,59984
4330,2007_12_01_training_r11,91130,360657,48213
4332,2008_02_01_training_r11,136241,294222,69537
4333,2008_03_01_training_r11,23635,416552,59813
4339,2008_09_01_training_r11,143837,206142,150021
4343,2009_01_01_training_r11,101769,327305,70926
4346,2009_04_01_training_r11,21905,414744,63351
4347,2009_05_01_training_r11,33119,399348,67533
4348,2009_06_01_training_r11,109828,313952,76220
4355,2010_01_01_training_r11,44001,409856,46143
4356,2010_02_01_training_r11,85628,366146,48226
4357,2010_03_01_training_r11,27872,422243,49885
4358,2010_04_01_training_r11,96796,269582,133622
4360,2010_06_01_training_r11,164220,202285,133495
4365,2010_11_01_training_r11,17793,406532,75675
4367,2011_01_01_training_r11,65679,364688,69633
4368,2011_02_01_training_r11,42866,385718,71416
4374,2011_08_01_training_r11,22155,335952,141893
4375,2011_09_01_training_r11,40561,335260,124179
4376,2011_10_01_training_r11,56049,354339,89612
4380,2012_02_01_training_r11,192884,260623,46493
4381,2012_03_01_training_r11,60459,398116,41425
4387,2012_09_01_training_r11,35404,247057,217539
4388,2012_10_01_training_r11,165744,232904,101352
4389,2012_11_01_training_r11,78783,347331,73886
4391,2013_01_01_training_r11,110424,338278,51298
4392,2013_02_01_training_r11,174747,282523,42730
4396,2013_06_01_training_r11,151929,289154,58917
4400,2013_10_01_training_r11,25438,382689,91873
4403,2014_01_01_training_r11,137608,307010,55382
4404,2014_02_01_training_r11,38250,407001,54749
4408,2014_06_01_training_r11,58295,322831,118874
4409,2014_07_01_training_r11,37932,284497,177571
4410,2014_08_01_training_r11,77901,195515,226584
4411,2014_09_01_training_r11,103385,212547,184068
4414,2014_12_01_training_r11,106914,336476,56610
4416,2015_02_01_training_r11,142914,315470,41616
4422,2015_08_01_training_r11,171255,82021,246724
4423,2015_09_01_training_r11,19126,242173,238701
4426,2015_12_01_training_r11,19146,421195,59659
4427,2016_01_01_training_r11,97053,347437,55510
4428,2016_02_01_training_r11,79149,372512,48339
4429,2016_03_01_training_r11,22041,418443,59516
4430,2016_04_01_training_r11,24063,398752,77185
4435,2016_09_01_training_r11,129586,237501,132913
4439,2017_01_01_training_r11,19115,428080,52805
4440,2017_02_01_training_r11,56025,394718,49257
4443,2017_05_01_training_r11,22785,381793,95422
4444,2017_06_01_training_r11,218129,197974,83897
4446,2017_08_01_training_r11,89259,262649,148092
4448,2017_10_01_training_r11,46173,347830,105997
4452,2018_02_01_training_r11,65993,385489,48518
4456,2018_06_01_training_r11,180486,265006,54508
4459,2018_09_01_training_r11,18789,269386,211825
4460,2018_10_01_training_r11,22017,367509,110474
4468,2019_06_01_training_r11,104840,297889,97271
4469,2019_07_01_training_r11,63868,173299,262833
4470,2019_08_01_training_r11,43697,317169,139134
4471,2019_09_01_training_r11,34313,293084,172603
4475,2020_01_01_training_r11,114946,333270,51784
4476,2020_02_01_training_r11,94771,336523,68706
4478,2020_04_01_training_r11,49633,400099,50268
4480,2020_06_01_training_r11,71858,309417,118725
4482,2020_08_01_training_r11,142375,173250,184375
4483,2020_09_01_training_r11,163456,131818,204726
4486,2020_12_01_training_r11,98942,341143,59915
4488,2021_02_01_training_r11,58145,397462,44393
4491,2021_05_01_training_r11,223043,223978,52979
4495,2021_09_01_training_r11,24386,330582,145032
4498,2021_12_01_training_r11,88862,354788,56350
4500,1988_01_01_training_r12,69494,381520,48986
4502,1988_03_01_training_r12,24006,428090,47904
4505,1988_06_01_training_r12,22619,365324,112057
4508,1988_09_01_training_r12,19368,263906,216726
4513,1989_02_01_training_r12,36376,411944,51680
4521,1989_10_01_training_r12,40422,308427,151151
4522,1989_11_01_training_r12,85011,327944,87045
4531,1990_08_01_training_r12,45973,312495,141532
4535,1990_12_01_training_r12,166198,279687,54115
4536,1991_01_01_training_r12,49979,403466,46555
4538,1991_03_01_training_r12,54847,395303,49850
4542,1991_07_01_training_r12,150492,144184,205324
4547,1991_12_01_training_r12,44903,397307,57790
4548,1992_01_01_training_r12,165100,286042,48858
4550,1992_03_01_training_r12,36474,407948,55578
4551,1992_04_01_training_r12,150577,276047,73376
4566,1993_07_01_training_r12,97602,181714,220684
4569,1993_10_01_training_r12,19886,388114,92000
4570,1993_11_01_training_r12,94593,343192,62215
4582,1994_11_01_training_r12,22423,415139,62438
4584,1995_01_01_training_r12,192062,242456,65482
4640,1999_09_01_training_r12,33879,274271,191850
4641,1999_10_01_training_r12,169286,218401,112313
4643,1999_12_01_training_r12,26415,409994,63591
4644,2000_01_01_training_r12,44737,403707,51556
4645,2000_02_01_training_r12,59156,394230,46614
4649,2000_06_01_training_r12,17583,350774,131643
4651,2000_08_01_training_r12,76650,182374,240976
4653,2000_10_01_training_r12,25336,351867,122797
4654,2000_11_01_training_r12,193207,232302,74491
4655,2000_12_01_training_r12,49982,390101,59917
4656,2001_01_01_training_r12,218713,224999,56288
4658,2001_03_01_training_r12,27108,418866,54026
4659,2001_04_01_training_r12,20201,418295,61504
4662,2001_07_01_training_r12,41664,338731,119605
4664,2001_09_01_training_r12,99335,262333,138332
4667,2001_12_01_training_r12,17948,417271,64781
4669,2002_02_01_training_r12,25991,417241,56768
4673,2002_06_01_training_r12,198662,207486,93852
4676,2002_09_01_training_r12,31968,356814,111218
4678,2002_11_01_training_r12,33694,387765,78541
4679,2002_12_01_training_r12,97608,340738,61654
4680,2003_01_01_training_r12,28363,419240,52397
4684,2003_05_01_training_r12,36769,373762,89469
4690,2003_11_01_training_r12,48749,362532,88719
4692,2004_01_01_training_r12,223058,226883,50059
4693,2004_02_01_training_r12,54520,400718,44762
4696,2004_05_01_training_r12,160319,252360,87321
4700,2004_09_01_training_r12,207985,182975,109040
4705,2005_02_01_training_r12,28340,416238,55422
4707,2005_04_01_training_r12,205607,215767,78626
4712,2005_09_01_training_r12,73189,303600,123211
4715,2005_12_01_training_r12,26244,419797,53959
4716,2006_01_01_training_r12,186791,274646,38563
4717,2006_02_01_training_r12,19896,436088,44016
4718,2006_03_01_training_r12,155253,286767,57980
4719,2006_04_01_training_r12,19313,411681,69006
4720,2006_05_01_training_r12,44328,380797,74875
4727,2006_12_01_training_r12,26116,422035,51849
4729,2007_02_01_training_r12,34955,421529,43516
4731,2007_04_01_training_r12,62003,355819,82178
4735,2007_08_01_training_r12,130003,212261,157736
4738,2007_11_01_training_r12,45139,397418,57443
4739,2007_12_01_training_r12,95569,359308,45123
4741,2008_02_01_training_r12,114938,328617,56445
4745,2008_06_01_training_r12,131597,290646,77757
4748,2008_09_01_training_r12,118513,245951,135536
4752,2009_01_01_training_r12,150644,288795,60561
4756,2009_05_01_training_r12,21322,414256,64422
4757,2009_06_01_training_r12,131631,302927,65442
4764,2010_01_01_training_r12,47887,407455,44658
4765,2010_02_01_training_r12,67343,383762,48895
4767,2010_04_01_training_r12,79647,289356,130997
4769,2010_06_01_training_r12,107988,257929,134083
4776,2011_01_01_training_r12,53902,377294,68804
4777,2011_02_01_training_r12,24778,414958,60264
4784,2011_09_01_training_r12,65789,327163,107048
4785,2011_10_01_training_r12,32467,378456,89077
4789,2012_02_01_training_r12,150605,303914,45481
4790,2012_03_01_training_r12,37881,418531,43588
4796,2012_09_01_training_r12,33333,308823,157844
4797,2012_10_01_training_r12,132230,263040,104730
4798,2012_11_01_training_r12,53850,372251,73899
4800,2013_01_01_training_r12,97317,351246,51437
4801,2013_02_01_training_r12,156158,301272,42570
4804,2013_05_01_training_r12,82818,325679,91503
4805,2013_06_01_training_r12,65749,350360,83891
4808,2013_09_01_training_r12,175912,204626,119462
4809,2013_10_01_training_r12,25120,395302,79578
4812,2014_01_01_training_r12,145387,306438,48175
4813,2014_02_01_training_r12,24070,427101,48829
4817,2014_06_01_training_r12,120467,289514,90019
4818,2014_07_01_training_r12,53853,294904,151243
4819,2014_08_01_training_r12,57130,227917,214953
4820,2014_09_01_training_r12,91409,246866,161725
4823,2014_12_01_training_r12,77137,369781,53082
4824,2015_01_01_training_r12,206046,293954,0
4825,2015_02_01_training_r12,128139,331557,40304
4827,2015_04_01_training_r12,29214,408789,61997
4831,2015_08_01_training_r12,130024,158183,211793
4835,2015_12_01_training_r12,31803,413066,55131
4836,2016_01_01_training_r12,125494,318306,56200
4837,2016_02_01_training_r12,59290,397534,43176
4841,2016_06_01_training_r12,213265,213710,73025
4844,2016_09_01_training_r12,119786,257458,122756
4848,2017_01_01_training_r12,21641,431084,47275
4849,2017_02_01_training_r12,35597,419897,44506
4852,2017_05_01_training_r12,49952,371316,78732
4853,2017_06_01_training_r12,122901,281144,95955
4855,2017_08_01_training_r12,42720,322603,134677
4856,2017_09_01_training_r12,90364,276342,133294
4857,2017_10_01_training_r12,95834,308378,95788
4861,2018_02_01_training_r12,53291,402270,44439
4863,2018_04_01_training_r12,203747,262584,33669
4865,2018_06_01_training_r12,192760,275608,31632
4868,2018_09_01_training_r12,25895,291193,182912
4869,2018_10_01_training_r12,35894,381382,82724
4877,2019_06_01_training_r12,50991,351492,97517
4878,2019_07_01_training_r12,54636,212409,232955
4879,2019_08_01_training_r12,181373,220366,98261
4880,2019_09_01_training_r12,40168,303307,156525
4883,2019_12_01_training_r12,21575,416356,62069
4884,2020_01_01_training_r12,185066,266359,48575
4885,2020_02_01_training_r12,81296,357215,61489
4887,2020_04_01_training_r12,38233,408585,53182
4888,2020_05_01_training_r12,17989,419081,62930
4889,2020_06_01_training_r12,63262,333227,103511
4890,2020_07_01_training_r12,205044,151791,143165
4891,2020_08_01_training_r12,141124,209227,149649
4892,2020_09_01_training_r12,210835,87934,201231
4895,2020_12_01_training_r12,94633,347591,57776
4897,2021_02_01_training_r12,68190,386631,45179
4900,2021_05_01_training_r12,187248,256104,56648
4907,2021_12_01_training_r12,90776,356674,52550
4909,1988_01_01_training_r13,47731,414359,37910
4910,1988_02_01_training_r13,18800,448412,32788
4914,1988_06_01_training_r13,109848,333849,56303
4918,1988_10_01_training_r13,204701,241923,53376
4919,1988_11_01_training_r13,154830,311132,34038
4922,1989_02_01_training_r13,21885,441725,36390
4924,1989_04_01_training_r13,165086,293745,41169
4930,1989_10_01_training_r13,38738,384689,76573
4931,1989_11_01_training_r13,135260,313844,50896
4933,1990_01_01_training_r13,109507,352596,37897
4940,1990_08_01_training_r13,64654,363168,72178
4944,1990_12_01_training_r13,203761,258779,37460
4945,1991_01_01_training_r13,99109,367634,33257
4947,1991_03_01_training_r13,32496,435122,32382
4951,1991_07_01_training_r13,129764,263246,106990
4956,1991_12_01_training_r13,44461,414435,41104
4957,1992_01_01_training_r13,175819,288379,35802
4959,1992_03_01_training_r13,63576,399317,37107
4975,1993_07_01_training_r13,133301,265248,101451
4979,1993_11_01_training_r13,127665,331614,40721
4993,1995_01_01_training_r13,185608,274900,39492
4994,1995_02_01_training_r13,89915,404215,5870
5049,1999_09_01_training_r13,117746,300511,81743
5053,2000_01_01_training_r13,66334,399662,34004
5054,2000_02_01_training_r13,52182,417937,29881
5058,2000_06_01_training_r13,17558,424059,58383
5060,2000_08_01_training_r13,169190,239299,91511
5063,2000_11_01_training_r13,98217,357902,43881
5064,2000_12_01_training_r13,56090,406287,37623
5067,2001_03_01_training_r13,109284,358555,32161
5068,2001_04_01_training_r13,23271,442978,33751
5073,2001_09_01_training_r13,102466,337707,59827
5078,2002_02_01_training_r13,22813,445748,31439
5079,2002_03_01_training_r13,23186,447704,29110
5088,2002_12_01_training_r13,44767,416288,38945
5089,2003_01_01_training_r13,37886,425810,36304
5090,2003_02_01_training_r13,44484,423736,31780
5093,2003_05_01_training_r13,18955,438107,42938
5099,2003_11_01_training_r13,68577,384362,47061
5101,2004_01_01_training_r13,113268,350079,36653
5102,2004_02_01_training_r13,93516,372967,33517
5105,2004_05_01_training_r13,164070,307840,28090
5109,2004_09_01_training_r13,140496,301365,58139
5114,2005_02_01_training_r13,26136,437135,36729
5116,2005_04_01_training_r13,222024,245224,32752
5121,2005_09_01_training_r13,86489,362494,51017
5124,2005_12_01_training_r13,71929,397845,30226
5125,2006_01_01_training_r13,171829,303154,25017
5126,2006_02_01_training_r13,57488,414322,28190
5127,2006_03_01_training_r13,162839,305190,31971
5128,2006_04_01_training_r13,56820,409394,33786
5129,2006_05_01_training_r13,82529,382580,34891
5136,2006_12_01_training_r13,29193,438353,32454
5138,2007_02_01_training_r13,29364,442041,28595
5140,2007_04_01_training_r13,28737,429259,42004
5144,2007_08_01_training_r13,83018,345817,71165
5147,2007_11_01_training_r13,113598,356498,29904
5148,2007_12_01_training_r13,96134,374249,29617
5150,2008_02_01_training_r13,95754,372586,31660
5152,2008_04_01_training_r13,22463,442046,35491
5154,2008_06_01_training_r13,165650,292566,41784
5157,2008_09_01_training_r13,97019,344515,58466
5161,2009_01_01_training_r13,142792,316967,40241
5164,2009_04_01_training_r13,17881,449202,32917
5166,2009_06_01_training_r13,103368,356872,39760
5171,2009_11_01_training_r13,38725,424466,36809
5173,2010_01_01_training_r13,80976,390401,28623
5174,2010_02_01_training_r13,107851,364384,27765
5175,2010_03_01_training_r13,29593,442449,27958
5176,2010_04_01_training_r13,54548,391058,54394
5182,2010_10_01_training_r13,30049,417713,52238
5183,2010_11_01_training_r13,19076,437997,42927
5185,2011_01_01_training_r13,96883,358250,44867
5186,2011_02_01_training_r13,24547,438835,36618
5193,2011_09_01_training_r13,80175,365049,54776
5194,2011_10_01_training_r13,50089,402558,47353
5198,2012_02_01_training_r13,211865,258504,29631
5199,2012_03_01_training_r13,78904,394833,26263
5205,2012_09_01_training_r13,122183,326740,51077
5206,2012_10_01_training_r13,139462,315842,44696
5207,2012_11_01_training_r13,80858,377621,41521
5209,2013_01_01_training_r13,110747,357641,31612
5210,2013_02_01_training_r13,195112,279023,25865
5211,2013_03_01_training_r13,70513,403153,26334
5213,2013_05_01_training_r13,40321,415260,44419
5214,2013_06_01_training_r13,124124,328763,47113
5216,2013_08_01_training_r13,126906,335012,38082
5218,2013_10_01_training_r13,27064,430630,42306
5221,2014_01_01_training_r13,136530,333944,29526
5227,2014_07_01_training_r13,46076,391366,62558
5228,2014_08_01_training_r13,113008,307110,79882
5229,2014_09_01_training_r13,65300,368952,65748
5232,2014_12_01_training_r13,31208,435801,32991
5233,2015_01_01_training_r13,88917,400589,10494
5234,2015_02_01_training_r13,148623,330015,21362
5236,2015_04_01_training_r13,50684,416505,32811
5240,2015_08_01_training_r13,124482,288862,86656
5244,2015_12_01_training_r13,22308,442611,35081
5245,2016_01_01_training_r13,182184,283346,34470
5246,2016_02_01_training_r13,76909,396372,26719
5247,2016_03_01_training_r13,73065,393502,33433
5249,2016_05_01_training_r13,163475,291038,45487
5253,2016_09_01_training_r13,189708,248005,62287
5257,2017_01_01_training_r13,19136,448627,32237
5258,2017_02_01_training_r13,77958,394171,27871
5260,2017_04_01_training_r13,129318,338616,32066
5261,2017_05_01_training_r13,42334,419236,38430
5262,2017_06_01_training_r13,53228,391855,54917
5264,2017_08_01_training_r13,57837,378748,63415
5265,2017_09_01_training_r13,79088,361980,58932
5266,2017_10_01_training_r13,111913,343180,44907
5270,2018_02_01_training_r13,77038,392626,30336
5272,2018_04_01_training_r13,51125,417886,30989
5274,2018_06_01_training_r13,145061,322285,32654
5277,2018_09_01_training_r13,40042,377968,81990
5278,2018_10_01_training_r13,78533,378850,42617
5286,2019_06_01_training_r13,78745,378542,42713
5287,2019_07_01_training_r13,87047,318064,94889
5288,2019_08_01_training_r13,195217,263100,41683
5289,2019_09_01_training_r13,52275,373480,74245
5293,2020_01_01_training_r13,191487,276622,31891
5294,2020_02_01_training_r13,26521,438539,34940
5296,2020_04_01_training_r13,61988,408114,29898
5297,2020_05_01_training_r13,41337,423119,35544
5298,2020_06_01_training_r13,60322,391573,48105
5299,2020_07_01_training_r13,116429,291661,91910
5300,2020_08_01_training_r13,85279,357085,57636
5302,2020_10_01_training_r13,22444,396887,80669
5304,2020_12_01_training_r13,63633,398121,38246
5306,2021_02_01_training_r13,65084,403834,31082
5309,2021_05_01_training_r13,44580,420285,35135
5316,2021_12_01_training_r13,116629,349079,34292
5318,1988_01_01_training_r14,29137,427351,43444
5319,1988_02_01_training_r14,26451,435029,38504
5321,1988_04_01_training_r14,151351,320598,28038
5326,1988_09_01_training_r14,20543,347161,132244
5327,1988_10_01_training_r14,211379,229933,58652
5329,1988_12_01_training_r14,104419,351839,43652
5330,1989_01_01_training_r14,41839,417981,40127
5333,1989_04_01_training_r14,83524,366968,49451
5335,1989_06_01_training_r14,138893,289723,71261
5339,1989_10_01_training_r14,88590,327722,83619
5340,1989_11_01_training_r14,45768,402064,52105
5341,1989_12_01_training_r14,129764,329987,40197
5342,1990_01_01_training_r14,170570,295420,33939
5343,1990_02_01_training_r14,159352,319808,20783
5344,1990_03_01_training_r14,144470,329938,25522
5345,1990_04_01_training_r14,34005,409008,56967
5346,1990_05_01_training_r14,36595,404292,59080
5349,1990_08_01_training_r14,199151,238449,62304
5351,1990_10_01_training_r14,24114,407158,68664
5356,1991_03_01_training_r14,170470,306338,23186
5363,1991_10_01_training_r14,223961,186871,88994
5365,1991_12_01_training_r14,74993,383969,40955
5366,1992_01_01_training_r14,81533,380148,38270
5368,1992_03_01_training_r14,30111,428151,41735
5377,1992_12_01_training_r14,78512,385120,36339
5379,1993_02_01_training_r14,28637,429608,41731
5387,1993_10_01_training_r14,141611,321070,37313
5388,1993_11_01_training_r14,165268,305733,28963
5400,1994_11_01_training_r14,89415,370357,40179
5401,1994_12_01_training_r14,101206,363109,35646
5403,1995_02_01_training_r14,190743,296443,12783
5404,1995_03_01_training_r14,47702,418935,33353
5405,1995_04_01_training_r14,69040,393479,37481
5459,1999_10_01_training_r14,111849,318568,69483
5460,1999_11_01_training_r14,126506,325180,48236
5462,2000_01_01_training_r14,196938,283351,19693
5463,2000_02_01_training_r14,60644,405771,33563
5464,2000_03_01_training_r14,64278,399769,35944
5465,2000_04_01_training_r14,124439,328501,47043
5467,2000_06_01_training_r14,173438,286972,39585
5472,2000_11_01_training_r14,38844,411778,49336
5473,2000_12_01_training_r14,30794,427149,41996
5475,2001_02_01_training_r14,210301,256544,33125
5476,2001_03_01_training_r14,184315,282219,33427
5477,2001_04_01_training_r14,173295,296477,30191
5478,2001_05_01_training_r14,35749,407119,57132
5480,2001_07_01_training_r14,222005,243436,34559
5485,2001_12_01_training_r14,117733,344725,37495
5486,2002_01_01_training_r14,169826,295136,34996
5487,2002_02_01_training_r14,34021,430873,35093
5488,2002_03_01_training_r14,150899,326656,22443
5490,2002_05_01_training_r14,18284,419429,62275
5494,2002_09_01_training_r14,51611,361459,86899
5498,2003_01_01_training_r14,91361,372650,35952
5499,2003_02_01_training_r14,184446,296230,19302
5500,2003_03_01_training_r14,30031,433743,36215
5501,2003_04_01_training_r14,168227,305198,26544
5508,2003_11_01_training_r14,30389,403342,66250
5509,2003_12_01_training_r14,27070,428110,44787
5510,2004_01_01_training_r14,50295,409245,40427
5511,2004_02_01_training_r14,89547,373635,36794
5513,2004_04_01_training_r14,179786,277373,42788
5514,2004_05_01_training_r14,128515,344094,27337
5521,2004_12_01_training_r14,21832,428605,49532
5522,2005_01_01_training_r14,155488,309462,35001
5523,2005_02_01_training_r14,28938,425408,45641
5526,2005_05_01_training_r14,76863,368632,54456
5530,2005_09_01_training_r14,30338,382129,87511
5533,2005_12_01_training_r14,215647,265326,19010
